is_promoted,employee_id,department,region,education,gender,recruitment_channel,no_of_trainings,age,previous_year_rating,length_of_service,KPIs_met >80%,awards_won?,avg_training_score
1,67949,Procurement,region_17,Bachelor's,f,other,1,31,5,5,1,0,71
0,8293,Sales & Marketing,region_2,Master's & above,m,sourcing,2,51,3,19,0,0,48
0,54137,Legal,region_2,Bachelor's,m,sourcing,1,56,4,18,0,0,61
0,54887,Procurement,region_31,Bachelor's,m,other,1,36,3,6,0,0,71
0,61421,Procurement,region_22,Bachelor's,m,sourcing,1,35,3,10,0,0,68
1,17673,Sales & Marketing,region_4,Master's & above,m,other,1,50,4,17,1,0,47
0,18677,Procurement,region_29,Master's & above,m,other,2,34,1,8,0,0,70
0,67601,Technology,region_7,Master's & above,m,sourcing,1,40,3,7,0,0,80
0,15035,Technology,region_15,Master's & above,m,other,1,39,2,4,1,0,72
0,12113,Analytics,region_31,Bachelor's,m,sourcing,2,26,5,3,0,0,86
1,12675,Analytics,region_30,Bachelor's,m,other,2,32,3,3,1,1,93
1,56778,Operations,region_4,Bachelor's,m,other,1,27,5,2,1,0,55
0,14926,Technology,region_2,Bachelor's,m,referred,1,33,4,9,1,0,76
0,69211,Sales & Marketing,region_1,Bachelor's,m,other,1,30,1,7,0,0,50
0,46757,Technology,region_5,Bachelor's,m,sourcing,1,33,3,2,0,0,79
0,17051,Analytics,region_2,Master's & above,m,sourcing,1,44,2,5,1,0,86
0,6755,Sales & Marketing,region_9,Master's & above,m,sourcing,1,38,3,4,0,0,49
1,46256,Technology,region_31,Bachelor's,m,other,1,39,3,12,1,0,80
0,35397,Sales & Marketing,region_2,Bachelor's,m,other,2,23,1,2,0,0,48
0,16053,Procurement,region_27,Bachelor's,m,sourcing,1,43,3,13,0,0,73
0,29292,Operations,region_2,Bachelor's,m,other,1,27,4,2,1,0,62
0,1950,Operations,region_15,Bachelor's,m,other,1,28,4,7,0,0,62
0,18149,HR,region_2,Master's & above,f,sourcing,1,41,3,13,0,0,52
1,55134,Sales & Marketing,region_4,Bachelor's,m,other,1,37,5,3,0,0,62
0,3083,Operations,region_26,Master's & above,m,other,1,39,4,5,0,0,60
1,3980,Sales & Marketing,region_2,Master's & above,f,sourcing,1,40,3,3,1,0,48
1,33907,Operations,region_23,Bachelor's,f,other,1,32,5,9,0,0,70
0,70149,Sales & Marketing,region_25,Master's & above,m,sourcing,1,36,5,4,1,0,45
0,70455,Sales & Marketing,region_23,Master's & above,m,sourcing,1,31,5,9,0,0,50
0,49498,Procurement,region_10,Master's & above,m,sourcing,1,40,4,12,0,0,75
1,65307,Finance,region_28,Master's & above,m,sourcing,1,33,5,5,0,0,71
0,68225,Sales & Marketing,region_2,Bachelor's,m,other,2,50,2,7,0,0,53
0,67157,Operations,region_26,Bachelor's,f,sourcing,1,32,3,6,0,0,58
0,14958,Operations,region_2,Master's & above,m,sourcing,1,40,2,12,0,0,58
0,28516,Analytics,region_22,Bachelor's,m,sourcing,1,34,4,3,0,0,83
0,22887,Sales & Marketing,region_2,Master's & above,m,sourcing,1,44,4,6,0,0,43
0,38497,Sales & Marketing,region_2,Master's & above,f,sourcing,1,40,5,4,0,0,49
0,10175,Procurement,region_26,Bachelor's,m,other,3,30,3,3,0,0,64
0,47808,Sales & Marketing,region_4,Bachelor's,m,other,1,38,4,6,0,0,46
0,55786,Operations,region_22,Bachelor's,f,other,1,27,5,5,0,0,57
0,45524,Sales & Marketing,region_8,Bachelor's,m,sourcing,1,27,4,5,0,0,47
0,46105,Sales & Marketing,region_22,Master's & above,m,sourcing,1,47,1,16,0,0,46
0,71531,HR,region_2,Below Secondary,m,other,1,25,3,2,1,0,51
0,32680,Operations,region_31,Bachelor's,m,sourcing,1,40,5,12,0,0,64
1,11884,Sales & Marketing,region_2,Master's & above,f,sourcing,1,40,5,4,1,0,47
0,69714,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,46,3,17,0,0,53
0,8570,Technology,region_16,Bachelor's,m,other,1,58,3,9,0,0,78
0,40937,Technology,region_15,Bachelor's,m,sourcing,1,29,3,2,0,0,81
0,9692,Procurement,region_14,Bachelor's,m,sourcing,1,28,4,2,0,0,68
0,63690,Procurement,region_15,Bachelor's,m,other,1,32,4,7,0,0,69
1,66971,Analytics,region_13,Master's & above,m,other,1,44,5,7,0,0,81
0,53854,Sales & Marketing,region_31,Bachelor's,m,sourcing,1,32,1,2,0,0,50
0,62419,Sales & Marketing,region_22,Master's & above,m,sourcing,1,28,1,4,0,0,50
0,42721,R&D,region_22,Bachelor's,f,sourcing,1,31,4,2,0,0,84
0,73738,Operations,region_7,Master's & above,f,other,2,41,4,16,1,0,58
0,40388,Analytics,region_22,Bachelor's,m,sourcing,1,36,5,8,1,0,85
0,20541,Sales & Marketing,region_2,Master's & above,f,other,1,33,5,8,1,0,49
1,70475,Procurement,region_11,Bachelor's,f,other,1,32,5,2,1,0,66
0,10064,Operations,region_16,Bachelor's,m,other,1,30,4,7,0,0,58
0,32647,Technology,region_4,Bachelor's,m,sourcing,1,40,4,13,0,0,76
0,4178,Analytics,region_7,Bachelor's,m,other,2,29,5,7,1,0,88
0,62376,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,32,5,5,0,0,50
0,39119,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,31,5,2,0,0,48
0,37412,Operations,region_22,Master's & above,m,sourcing,4,41,5,6,0,0,57
0,17145,Technology,region_5,Bachelor's,f,other,1,38,2,2,0,0,81
0,65953,Operations,region_19,Bachelor's,m,other,1,33,5,5,1,0,62
0,18752,Analytics,region_16,Bachelor's,m,sourcing,1,40,4,10,0,0,82
0,36102,Technology,region_2,Bachelor's,f,other,1,38,4,7,0,0,77
0,9236,Sales & Marketing,region_22,Master's & above,m,sourcing,3,38,3,4,0,0,49
0,74535,Procurement,region_31,Bachelor's,m,sourcing,1,31,2,4,0,0,69
0,1973,Sales & Marketing,region_12,Master's & above,m,other,1,38,1,6,0,0,52
0,69856,Procurement,region_2,Bachelor's,m,sourcing,3,38,1,11,0,0,70
0,13981,Finance,region_2,Bachelor's,m,sourcing,1,53,5,7,1,0,61
0,24095,Technology,region_19,Bachelor's,m,other,1,36,2,10,0,0,85
1,77476,Technology,region_2,Bachelor's,f,referred,2,37,5,4,1,1,83
0,74700,Operations,region_10,Bachelor's,m,other,1,33,4,4,0,0,57
0,62258,Operations,region_15,Bachelor's,m,sourcing,1,39,4,3,1,0,54
1,39913,Procurement,region_13,Master's & above,m,sourcing,1,41,3,4,1,0,69
0,33157,Procurement,region_13,Master's & above,f,sourcing,1,34,3,4,0,0,66
0,66019,Procurement,region_2,Bachelor's,f,sourcing,2,47,5,6,1,0,66
1,41391,Operations,region_7,Master's & above,m,other,1,38,5,7,1,0,59
0,23545,Sales & Marketing,region_11,Bachelor's,f,sourcing,1,27,5,2,1,0,49
0,163,Sales & Marketing,region_31,Bachelor's,m,other,1,41,3,6,0,0,51
0,53831,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,39,5,2,1,0,51
0,73626,Operations,region_2,Bachelor's,f,other,1,50,3,19,1,0,62
0,54428,Sales & Marketing,region_10,Master's & above,m,other,1,34,3,7,1,0,50
0,41010,Operations,region_19,Bachelor's,f,sourcing,1,35,4,9,1,0,62
0,8807,Procurement,region_26,Bachelor's,m,sourcing,1,31,1,5,1,0,70
0,56736,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,31,2,6,0,0,45
0,65124,Operations,region_10,Master's & above,m,other,1,48,5,8,1,0,57
1,55901,Sales & Marketing,region_10,Master's & above,m,other,1,44,3,17,1,0,50
0,39378,Sales & Marketing,region_6,Bachelor's,m,other,1,24,3,2,0,0,48
0,66015,Procurement,region_2,Master's & above,m,sourcing,5,54,3,8,0,0,69
1,22705,Analytics,region_34,Bachelor's,m,other,3,25,3,2,0,0,93
0,13922,Sales & Marketing,region_31,Master's & above,f,other,1,32,1,5,0,0,53
1,63109,Finance,region_7,Master's & above,m,other,1,31,2,6,0,1,72
1,11023,Sales & Marketing,region_28,Bachelor's,f,sourcing,1,29,3,5,0,0,59
0,16209,Sales & Marketing,region_2,Bachelor's,m,other,1,59,5,4,1,0,46
0,54961,Procurement,region_2,Master's & above,f,other,1,37,3,10,1,0,69
1,76706,Analytics,region_26,Bachelor's,m,other,1,27,5,2,1,0,81
1,61393,Operations,region_27,Bachelor's,m,other,1,40,4,9,1,0,61
0,70797,Technology,region_2,Master's & above,m,other,2,37,1,11,0,0,82
0,59223,Operations,region_23,Master's & above,m,sourcing,1,37,5,5,1,0,64
0,44554,Sales & Marketing,region_13,Bachelor's,m,sourcing,1,44,1,4,0,0,47
0,40101,Operations,region_4,Master's & above,m,sourcing,1,27,3,2,1,0,58
0,48801,Procurement,region_22,Master's & above,f,sourcing,1,34,5,3,1,0,70
0,66560,Procurement,region_11,Bachelor's,m,other,1,33,3,4,0,0,73
0,64714,Sales & Marketing,region_18,Bachelor's,m,sourcing,1,27,3,2,0,0,47
0,7139,Operations,region_19,Master's & above,m,sourcing,1,47,3,3,0,0,60
0,64015,Procurement,region_13,Bachelor's,m,sourcing,1,39,1,7,0,0,73
0,10823,Finance,region_27,Bachelor's,m,sourcing,2,27,3,3,1,0,58
0,3696,Sales & Marketing,region_22,Master's & above,m,other,1,31,4,4,0,0,51
0,12350,Technology,region_2,Bachelor's,m,other,1,32,5,7,1,0,80
0,46106,Sales & Marketing,region_32,Bachelor's,m,other,1,27,5,4,0,0,49
0,58952,Sales & Marketing,region_22,Master's & above,f,other,1,33,3,3,0,0,48
0,60509,Sales & Marketing,region_22,Master's & above,m,other,1,39,2,11,0,0,52
0,34237,Procurement,region_17,Master's & above,f,sourcing,1,37,2,10,0,0,69
1,15424,Operations,region_22,Master's & above,f,sourcing,1,34,5,7,1,0,56
0,9234,Procurement,region_5,Bachelor's,m,sourcing,2,37,3,8,0,0,72
0,31063,Operations,region_13,Bachelor's,f,other,1,31,5,4,1,0,56
0,41168,Analytics,region_13,Bachelor's,m,other,3,27,3,2,0,0,84
1,12171,Analytics,region_4,Bachelor's,m,sourcing,1,33,3,6,0,0,82
0,29534,Sales & Marketing,region_23,Master's & above,m,other,1,40,1,9,0,0,47
0,67609,Procurement,region_7,Master's & above,m,other,2,59,4,10,0,0,68
0,1098,Procurement,region_23,Master's & above,m,sourcing,1,41,5,6,0,0,72
0,44092,Technology,region_14,Bachelor's,f,other,1,27,4,2,1,0,81
0,23996,R&D,region_7,Master's & above,m,sourcing,1,37,3,4,0,0,89
0,45963,Operations,region_13,Bachelor's,m,other,1,32,5,2,1,0,55
1,75429,Sales & Marketing,region_13,Master's & above,f,sourcing,2,35,5,8,0,0,90
0,21427,Operations,region_2,Master's & above,f,other,1,34,4,2,0,0,59
0,17577,Sales & Marketing,region_7,Bachelor's,m,sourcing,1,39,3,13,0,0,50
0,13910,Analytics,region_7,Master's & above,m,sourcing,2,32,5,5,1,0,92
0,6329,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,33,1,9,0,0,50
0,11366,Sales & Marketing,region_27,Bachelor's,m,sourcing,1,34,4,7,1,0,47
0,49844,Technology,region_22,Bachelor's,m,other,1,33,3,7,0,0,77
0,9648,Legal,region_22,Bachelor's,f,other,1,31,3,7,0,0,60
1,77418,HR,region_7,Bachelor's,m,other,1,27,5,2,1,0,87
0,49892,Finance,region_27,Bachelor's,m,other,1,38,5,9,1,0,59
1,29137,Technology,region_10,Bachelor's,f,other,1,29,3,3,0,0,82
0,74100,Sales & Marketing,region_4,Master's & above,m,other,1,42,3,5,0,0,50
0,33855,Analytics,region_13,Bachelor's,m,other,1,41,3,2,1,0,80
0,26105,Finance,region_2,Bachelor's,m,referred,1,28,5,1,0,0,61
0,3230,Sales & Marketing,region_22,Bachelor's,m,other,2,27,1,5,0,0,47
0,55982,Procurement,region_28,Master's & above,f,sourcing,1,32,2,10,1,0,62
0,50754,Procurement,region_29,Master's & above,m,other,1,48,1,3,0,0,68
0,33613,Procurement,region_17,Master's & above,f,sourcing,1,34,2,9,0,0,71
0,56732,Sales & Marketing,region_6,Bachelor's,m,other,1,39,3,14,1,0,52
0,72799,Sales & Marketing,region_16,Bachelor's,m,other,1,35,4,2,1,1,46
0,30029,Operations,region_28,Bachelor's,m,other,1,26,5,4,1,0,59
0,70759,Operations,region_7,Master's & above,f,other,1,32,1,7,0,0,57
0,71487,Technology,region_22,Master's & above,m,other,2,31,4,4,1,0,79
0,26471,Sales & Marketing,region_7,Bachelor's,m,other,1,49,4,11,0,0,44
0,45167,Sales & Marketing,region_22,Bachelor's,m,other,1,30,5,2,1,0,48
0,2856,Operations,region_8,Bachelor's,m,other,1,32,3,2,1,0,61
0,76910,Sales & Marketing,region_7,Bachelor's,f,other,1,34,3,4,0,0,53
0,16455,Sales & Marketing,region_15,Bachelor's,m,other,2,31,3,2,0,0,46
0,67479,Sales & Marketing,region_7,Bachelor's,m,sourcing,2,31,5,4,1,0,51
0,60932,Analytics,region_2,Bachelor's,m,sourcing,2,30,5,6,1,0,85
0,68687,Sales & Marketing,region_11,Bachelor's,m,other,1,30,4,7,0,0,54
0,59218,Procurement,region_31,Master's & above,m,other,1,42,3,2,0,0,68
0,56634,Analytics,region_15,Bachelor's,m,other,1,32,2,6,0,0,87
0,67686,Technology,region_31,Bachelor's,m,other,1,38,4,14,0,0,78
0,3178,Operations,region_8,Bachelor's,f,other,1,42,2,10,0,0,59
0,39596,Sales & Marketing,region_19,Bachelor's,m,other,1,37,5,7,0,0,43
0,48206,HR,region_7,Bachelor's,m,other,1,32,4,3,0,0,43
0,73753,Procurement,region_10,Master's & above,m,sourcing,1,33,1,3,0,0,71
0,70725,Legal,region_7,Master's & above,m,other,1,39,3,9,0,0,60
1,20823,Operations,region_22,Bachelor's,m,other,1,34,4,5,1,0,68
0,849,Technology,region_2,Bachelor's,f,sourcing,3,30,3,6,0,0,81
0,36516,Technology,region_26,Master's & above,m,other,1,37,3,3,0,0,81
0,27870,Operations,region_22,Bachelor's,f,other,1,31,3,5,1,0,56
0,76045,Sales & Marketing,region_28,Bachelor's,m,sourcing,1,27,3,4,0,0,50
0,42338,Sales & Marketing,region_5,Bachelor's,m,other,1,34,2,10,0,0,53
1,9570,Operations,region_2,Master's & above,m,other,2,33,5,3,0,0,76
0,70753,Procurement,region_23,Bachelor's,f,other,1,32,3,7,0,0,68
0,54533,Procurement,region_2,Bachelor's,f,other,1,46,4,17,0,0,67
0,13732,Operations,region_2,Master's & above,f,sourcing,1,50,5,2,0,0,57
0,6590,Operations,region_2,Master's & above,m,other,2,46,4,15,1,0,57
0,64773,Sales & Marketing,region_3,Bachelor's,m,sourcing,1,38,4,5,1,0,47
0,1160,Analytics,region_22,Master's & above,m,sourcing,1,30,5,7,1,0,84
0,43821,Sales & Marketing,region_32,Bachelor's,m,other,1,41,3,8,0,0,49
0,32540,Technology,region_10,Master's & above,m,sourcing,1,34,1,2,1,0,79
0,31144,Operations,region_7,Bachelor's,m,other,1,35,4,3,0,0,66
0,76027,Sales & Marketing,region_2,Bachelor's,m,other,2,41,1,12,0,0,49
0,72235,Technology,region_5,Master's & above,f,other,1,36,4,2,0,0,80
0,62482,Operations,region_7,Master's & above,f,other,1,41,5,9,0,0,62
0,75001,Operations,region_2,Master's & above,f,other,1,38,1,4,0,0,64
0,18787,Sales & Marketing,region_20,Bachelor's,m,sourcing,2,30,2,5,0,0,50
0,72314,Procurement,region_7,Master's & above,f,sourcing,1,32,3,4,1,0,68
0,64872,Procurement,region_21,Bachelor's,m,other,1,31,1,7,0,0,69
0,53096,Operations,region_21,Bachelor's,m,other,1,25,4,2,0,0,60
1,67702,Operations,region_22,Bachelor's,m,sourcing,3,29,4,4,1,0,56
0,47546,Technology,region_2,Bachelor's,f,other,1,46,3,19,0,0,79
0,55776,Technology,region_16,Bachelor's,f,other,1,40,4,7,0,0,79
0,75817,Procurement,region_22,Bachelor's,m,other,2,29,1,3,0,0,69
0,30418,Technology,region_10,Bachelor's,m,sourcing,1,28,1,6,0,0,80
0,66847,Finance,region_22,Bachelor's,f,sourcing,2,31,1,7,1,0,60
0,28315,Operations,region_11,Bachelor's,f,sourcing,2,31,1,4,0,0,55
0,66229,HR,region_2,Master's & above,m,sourcing,1,50,3,5,0,0,51
0,32340,Sales & Marketing,region_2,Master's & above,m,sourcing,1,60,1,11,0,0,48
0,45802,Finance,region_20,Bachelor's,m,sourcing,1,29,5,7,1,0,66
1,51118,Operations,region_22,Master's & above,m,sourcing,2,38,5,11,0,0,72
0,33705,Operations,region_24,Bachelor's,f,other,1,33,3,2,1,0,61
1,8878,Analytics,region_22,Bachelor's,m,other,1,30,3,6,1,0,84
0,10422,Sales & Marketing,region_22,Bachelor's,m,sourcing,2,30,1,2,1,0,47
0,53216,Sales & Marketing,region_2,Bachelor's,m,other,1,28,5,3,0,0,51
0,12593,Sales & Marketing,region_17,Bachelor's,m,sourcing,1,32,5,2,0,0,57
0,32916,Procurement,region_2,Bachelor's,m,other,1,29,4,3,0,0,69
1,34420,Analytics,region_22,Bachelor's,m,referred,1,27,3,3,1,0,82
0,25561,Technology,region_14,Master's & above,f,sourcing,1,34,3,8,0,0,78
0,13179,Procurement,region_13,Bachelor's,f,other,1,25,1,2,0,0,73
1,71486,Sales & Marketing,region_23,Bachelor's,m,sourcing,1,30,5,8,0,0,60
0,19509,Analytics,region_2,Master's & above,m,sourcing,1,41,5,3,1,0,90
0,12382,Sales & Marketing,region_2,Bachelor's,m,sourcing,2,51,1,10,0,0,51
0,75168,Operations,region_22,Bachelor's,f,other,1,24,5,2,0,0,59
0,39101,Sales & Marketing,region_28,Bachelor's,m,other,1,31,1,6,0,0,49
1,60040,Sales & Marketing,region_7,Bachelor's,m,other,1,50,3,12,1,0,53
0,70688,Sales & Marketing,region_22,Bachelor's,m,sourcing,5,29,4,2,0,0,47
0,9844,Procurement,region_16,Bachelor's,f,sourcing,1,32,4,4,0,0,71
0,73304,Analytics,region_13,Master's & above,m,sourcing,1,35,3,8,1,0,85
0,52716,Sales & Marketing,region_2,Bachelor's,f,sourcing,2,29,3,2,0,0,48
0,65063,Finance,region_27,Bachelor's,m,other,2,26,4,2,0,0,58
0,64565,Sales & Marketing,region_2,Bachelor's,m,other,1,57,4,27,0,0,51
0,13150,Procurement,region_2,Master's & above,f,other,1,58,1,13,0,0,70
0,36278,Procurement,region_7,Master's & above,m,sourcing,1,58,3,17,0,0,74
1,31875,Technology,region_2,Bachelor's,m,sourcing,2,35,4,3,1,0,83
0,21519,R&D,region_2,Master's & above,m,other,2,29,5,5,0,0,87
0,61899,Procurement,region_22,Bachelor's,m,other,2,30,1,5,1,0,67
1,15411,Analytics,region_22,Bachelor's,m,sourcing,2,29,5,5,0,0,84
0,73797,Sales & Marketing,region_28,Master's & above,m,sourcing,1,39,4,8,1,0,47
0,53166,Operations,region_2,Master's & above,f,sourcing,1,43,3,12,1,0,65
0,59291,Technology,region_7,Bachelor's,f,other,1,36,2,9,0,0,82
0,15416,Procurement,region_2,Bachelor's,m,sourcing,1,34,2,7,0,0,68
0,56343,R&D,region_8,Bachelor's,m,sourcing,1,31,3,5,0,0,82
0,73325,Operations,region_22,Bachelor's,m,other,1,34,1,6,0,0,61
0,76259,Procurement,region_31,Bachelor's,m,other,1,30,3,5,0,0,66
1,51618,Analytics,region_22,Bachelor's,m,referred,1,28,4,5,1,0,86
0,53372,Procurement,region_17,Bachelor's,f,sourcing,1,33,3,9,1,0,68
0,65561,Technology,region_26,Master's & above,m,sourcing,1,38,3,4,0,0,82
0,33808,Technology,region_5,Bachelor's,m,other,1,41,3,7,0,0,85
0,13310,Sales & Marketing,region_6,Bachelor's,f,other,1,30,2,4,0,0,43
1,35249,HR,region_22,Below Secondary,m,other,1,22,5,2,1,0,49
0,59167,Technology,region_2,Bachelor's,f,other,1,49,3,19,0,0,77
0,62708,Sales & Marketing,region_14,Bachelor's,m,sourcing,1,35,3,10,0,0,47
0,26795,Operations,region_15,Bachelor's,m,sourcing,1,32,4,5,0,0,61
0,4235,Sales & Marketing,region_19,Bachelor's,m,sourcing,1,34,3,9,0,0,51
0,69018,Sales & Marketing,region_2,Bachelor's,f,sourcing,1,51,4,18,0,0,53
0,45908,Operations,region_22,Master's & above,m,sourcing,1,40,5,4,0,0,61
0,76372,Sales & Marketing,region_16,Bachelor's,m,other,1,52,3,19,0,0,48
0,21977,Legal,region_2,Below Secondary,m,other,1,29,1,4,0,0,55
0,18754,Operations,region_2,Bachelor's,f,other,2,40,3,6,0,0,58
0,11848,Operations,region_12,Bachelor's,m,other,1,37,2,8,0,0,61
0,42840,Procurement,region_22,Master's & above,m,other,1,35,4,4,0,0,68
1,13444,Operations,region_23,Bachelor's,m,sourcing,1,29,4,6,0,1,86
0,38328,Sales & Marketing,region_7,Bachelor's,m,sourcing,2,54,5,16,1,0,47
0,10084,Sales & Marketing,region_20,Bachelor's,m,other,1,33,4,6,1,1,52
0,39695,Procurement,region_15,Master's & above,m,sourcing,1,43,4,4,0,0,66
0,54006,Operations,region_22,Master's & above,m,sourcing,2,35,3,8,1,0,56
1,65652,Operations,region_22,Bachelor's,f,sourcing,1,29,2,4,1,0,55
0,14901,Operations,region_15,Bachelor's,m,sourcing,1,31,3,7,0,0,61
1,65035,Finance,region_4,Master's & above,f,sourcing,1,34,5,7,1,0,58
0,76451,Technology,region_13,Master's & above,m,other,1,36,4,3,1,0,75
0,70115,Analytics,region_2,Bachelor's,m,sourcing,1,35,5,3,1,0,84
0,18647,Sales & Marketing,region_15,Bachelor's,m,sourcing,2,35,3,6,0,0,45
0,7942,Technology,region_28,Master's & above,m,other,1,34,1,10,0,0,81
0,59268,Sales & Marketing,region_1,Bachelor's,f,other,1,36,3,2,1,0,49
0,37720,Sales & Marketing,region_7,Bachelor's,m,other,2,28,3,4,0,0,47
0,31611,Procurement,region_22,Master's & above,m,sourcing,1,31,4,6,0,0,72
0,38394,Operations,region_19,Master's & above,m,other,1,42,5,14,0,0,60
0,62554,Sales & Marketing,region_2,Master's & above,m,other,1,50,3,9,1,0,50
0,18198,Operations,region_7,Bachelor's,m,other,1,44,5,14,0,0,61
1,47421,HR,region_22,Master's & above,m,other,1,37,5,11,1,0,93
0,21818,Analytics,region_14,Bachelor's,m,other,2,30,4,5,0,0,84
0,74196,Operations,region_26,Bachelor's,m,sourcing,2,32,3,3,1,0,59
0,4225,Legal,region_2,Bachelor's,m,sourcing,1,41,3,6,0,0,58
0,60180,HR,region_15,Bachelor's,m,sourcing,1,30,2,6,0,0,51
0,36456,Operations,region_7,Master's & above,f,other,2,39,3,8,0,0,62
0,48885,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,32,4,7,0,0,51
0,61243,Operations,region_13,Bachelor's,m,other,1,30,3,4,0,0,61
0,7575,R&D,region_6,Bachelor's,m,other,1,30,4,2,1,0,82
0,68549,Sales & Marketing,region_32,Bachelor's,m,sourcing,1,32,3,2,0,0,49
0,26182,Technology,region_2,Master's & above,f,sourcing,1,59,1,17,0,0,79
0,75425,Sales & Marketing,region_26,Bachelor's,m,other,3,24,3,2,0,0,48
0,42711,Finance,region_2,Bachelor's,f,other,1,35,3,9,0,0,61
0,75733,Sales & Marketing,region_22,Bachelor's,m,sourcing,1,29,4,2,0,0,51
0,68988,Technology,region_22,Bachelor's,m,other,1,44,3,4,1,0,78
0,74773,Sales & Marketing,region_28,Bachelor's,m,other,1,29,5,4,1,0,48
0,74195,Operations,region_30,Bachelor's,f,sourcing,1,35,4,5,1,0,58
1,27189,Procurement,region_13,Master's & above,f,sourcing,1,41,5,13,1,0,70
0,42236,R&D,region_22,Master's & above,m,other,1,36,3,5,0,0,85
0,19217,Procurement,region_2,Bachelor's,m,other,2,37,2,9,0,0,71
0,73971,Analytics,region_2,Bachelor's,m,sourcing,1,53,3,15,0,0,86
0,71481,Finance,region_15,Bachelor's,m,other,1,30,3,5,1,0,57
0,43784,HR,region_2,Bachelor's,f,referred,1,44,5,12,1,0,49
0,9283,Sales & Marketing,region_25,Master's & above,m,other,1,32,4,4,0,0,52
1,62340,Sales & Marketing,region_4,Bachelor's,m,other,1,30,5,3,1,1,49
0,43600,Technology,region_2,Bachelor's,m,sourcing,1,31,4,4,1,0,75
0,19878,Analytics,region_2,Bachelor's,m,other,2,26,4,3,0,0,86
0,16498,Sales & Marketing,region_31,Bachelor's,m,other,2,42,3,7,0,0,49
1,57013,Legal,region_22,Bachelor's,m,referred,1,31,5,4,1,0,60
0,8286,Technology,region_6,Bachelor's,f,sourcing,1,30,3,6,0,0,81
0,21512,Sales & Marketing,region_2,Bachelor's,m,sourcing,1,26,1,3,1,0,50
0,51613,Sales & Marketing,region_4,Master's & above,f,other,1,33,5,6,1,0,52
0,61632,R&D,region_27,Bachelor's,m,other,2,31,1,4,0,0,88
